base_strategy,strategy_name,lot_size,sharpe_ratio,sortino_ratio,calmar_ratio,total_return,max_drawdown,win_rate,n_trades,profit_factor,avg_win,avg_loss,expectancy,gross_pnl,net_pnl,total_commission,template,params,category
MomentumBurst_T1.0_SL10_TP20_CD120,MomentumBurst_L10_T1.0_SL10_TP20_CD120,0.01,0.3173679658150712,0.5257176554527335,6.3980649270082255,0.0427995999999933,0.0066894600927419,0.4874612332010538,59974,1.0556368667363618,0.277772019839233,-0.2502576206122526,0.0071363590889375,487.9699999999408,427.9959999999408,59.974000000000025,MomentumBurst,"{'L': 10, 'T': 1.0, 'SL': 10, 'TP': 20, 'CD': 120}",HIGH (>50k)
MomentumBurst_T1.0_SL10_TP20_CD30,MomentumBurst_L20_T1.0_SL10_TP20_CD30,0.1,0.5705711367308658,0.954680674705882,13.314483244103712,1.5361240000000864,0.1153724085146417,0.4791727662292726,225426,1.104459020076677,1.5036051398840915,-1.2525141387299026,0.0681431600613924,17615.49999999941,15361.23999999941,2254.2600000000007,MomentumBurst,"{'L': 20, 'T': 1.0, 'SL': 10, 'TP': 20, 'CD': 30}",HIGH (>50k)
MomentumBurst_T1.0_SL10_TP20_CD60,MomentumBurst_L15_T1.0_SL10_TP20_CD60,0.1,0.4173530617441244,0.6926318984579344,8.757230465662317,0.7977120000000737,0.0910918130027473,0.4832123875715454,117408,1.0746033163700777,2.0253515590573428,-1.7622933662958304,0.0679435813573242,9151.200000000725,7977.120000000725,1174.0800000000004,MomentumBurst,"{'L': 15, 'T': 1.0, 'SL': 10, 'TP': 20, 'CD': 60}",HIGH (>50k)
MomentumBurst_T1.0_SL10_TP30,MomentumBurst_L30_T1.0_SL10_TP30,0.1,1.8437723922732412,2.196748726817806,125.97718634921132,22.797690000052413,0.1809668136011289,0.4378173253075111,2789330,1.5128379609989022,0.5506938815951639,-0.2834871147678782,0.0817317778821435,255870.19999999937,227976.89999999932,27893.30000000001,MomentumBurst,"{'L': 30, 'T': 1.0, 'SL': 10, 'TP': 30}",HIGH (>50k)
MomentumBurst_T1.0_SL10_TP30_CD120,MomentumBurst_L10_T1.0_SL10_TP30_CD120,0.01,0.3261103738379575,0.5435847374312576,6.613731774213472,0.0442161999999936,0.0066855145490462,0.4873869665320831,59938,1.0575245284098855,0.2782547838291165,-0.2501707078925967,0.0073769895558734,502.09999999994295,442.1619999999429,59.93800000000002,MomentumBurst,"{'L': 10, 'T': 1.0, 'SL': 10, 'TP': 30, 'CD': 120}",HIGH (>50k)
MomentumBurst_T1.0_SL10_TP30_CD30,MomentumBurst_L20_T1.0_SL10_TP30_CD30,0.1,0.5715628683978995,0.9598284416744992,13.412834295672347,1.5435630000000875,0.1150810459574616,0.47916528034709,225417,1.1049836817740148,1.504133614783541,-1.2523218772624711,0.0684758913480322,17689.79999999942,15435.62999999942,2254.170000000001,MomentumBurst,"{'L': 20, 'T': 1.0, 'SL': 10, 'TP': 30, 'CD': 30}",HIGH (>50k)
MomentumBurst_T1.0_SL10_TP30_CD60,MomentumBurst_L15_T1.0_SL10_TP30_CD60,0.1,0.4204338603315086,0.7008534687953281,8.886990314814428,0.8066520000000746,0.0907677370431475,0.4831839711043718,117388,1.075464009187574,2.0267771509167885,-1.7619219357816234,0.068716734248822,9240.400000000727,8066.520000000726,1173.8800000000006,MomentumBurst,"{'L': 15, 'T': 1.0, 'SL': 10, 'TP': 30, 'CD': 60}",HIGH (>50k)
MomentumBurst_T1.0_SL10_TP40,MomentumBurst_L30_T1.0_SL10_TP40,0.1,1.842286641293268,2.1976034889495604,126.05113817635711,22.804064000052374,0.1809112105608074,0.4378175946447278,2789326,1.513002729003084,0.5507313530120808,-0.2834758403428342,0.081754746487144,255933.89999999935,228040.63999999937,27893.26000000001,MomentumBurst,"{'L': 30, 'T': 1.0, 'SL': 10, 'TP': 40}",HIGH (>50k)
MomentumBurst_T1.0_SL10_TP40_CD120,MomentumBurst_L10_T1.0_SL10_TP40_CD120,0.01,0.3291213944131605,0.5497252791353605,6.685587350080281,0.0446841999999935,0.0066836610846849,0.4874015485248965,59928,1.0581640804437165,0.278314252456434,-0.2500875354015441,0.0074563142437582,506.76999999994354,446.8419999999435,59.928000000000026,MomentumBurst,"{'L': 10, 'T': 1.0, 'SL': 10, 'TP': 40, 'CD': 120}",HIGH (>50k)
MomentumBurst_T1.0_SL10_TP40_CD30,MomentumBurst_L20_T1.0_SL10_TP40_CD30,0.1,0.5725947584842394,0.9651396936471291,13.51977893990462,1.5515580000000893,0.1147620835293802,0.4791670363600873,225412,1.1055393898547985,1.5047477085455037,-1.2522122280710757,0.0688320941209847,17769.69999999942,15515.579999999418,2254.120000000001,MomentumBurst,"{'L': 20, 'T': 1.0, 'SL': 10, 'TP': 40, 'CD': 30}",HIGH (>50k)
MomentumBurst_T1.0_SL10_TP40_CD60,MomentumBurst_L15_T1.0_SL10_TP40_CD60,0.1,0.4229678947916354,0.706233247357597,8.969300932611725,0.812439000000076,0.0905799689523301,0.4832127857148942,117381,1.0760278497120292,2.027240832157973,-1.7616048202304533,0.069213842103924,9298.20000000073,8124.39000000073,1173.8100000000004,MomentumBurst,"{'L': 15, 'T': 1.0, 'SL': 10, 'TP': 40, 'CD': 60}",HIGH (>50k)
MomentumBurst_T1.0_SL10_TP50,MomentumBurst_L30_T1.0_SL10_TP50,0.1,1.840883930073298,2.198011614659387,126.09028460511706,22.807636000052348,0.1808833731439349,0.4378179085685277,2789324,1.513090495418283,0.5507553454917077,-0.2834721077884953,0.0817676110770923,255969.5999999994,228076.35999999935,27893.24000000001,MomentumBurst,"{'L': 30, 'T': 1.0, 'SL': 10, 'TP': 50}",HIGH (>50k)
MomentumBurst_T1.0_SL10_TP50_CD120,MomentumBurst_L10_T1.0_SL10_TP50_CD120,0.01,0.3301511543483702,0.5522331223229298,6.716257094175624,0.0448872999999935,0.0066833802474476,0.4873929948103526,59927,1.0584284496108518,0.2783933168994789,-0.2500875354015441,0.007490329901379,508.7999999999436,448.87299999994354,59.92700000000002,MomentumBurst,"{'L': 10, 'T': 1.0, 'SL': 10, 'TP': 50, 'CD': 120}",HIGH (>50k)
MomentumBurst_T1.0_SL10_TP50_CD30,MomentumBurst_L20_T1.0_SL10_TP50_CD30,0.1,0.5724594951977029,0.9679749628352876,13.58527426172686,1.5565090000000883,0.1145732482107605,0.4791691621083265,225411,1.105870698649382,1.505276363299693,-1.2522875443991142,0.0690520427130859,17819.19999999942,15565.089999999418,2254.1100000000006,MomentumBurst,"{'L': 20, 'T': 1.0, 'SL': 10, 'TP': 50, 'CD': 30}",HIGH (>50k)
MomentumBurst_T1.0_SL10_TP50_CD60,MomentumBurst_L15_T1.0_SL10_TP50_CD60,0.1,0.4234518564934071,0.7073202723463224,8.982044511541423,0.8136100000000759,0.0905818267716924,0.4832169023683762,117380,1.0761424977726606,2.027321932299017,-1.7615166501813306,0.0693141932186124,9309.900000000727,8136.100000000726,1173.8000000000006,MomentumBurst,"{'L': 15, 'T': 1.0, 'SL': 10, 'TP': 50, 'CD': 60}",HIGH (>50k)
MomentumBurst_T1.0_SL15_TP30,MomentumBurst_L30_T1.0_SL15_TP30,0.01,1.842279280946224,2.192464334164099,21.318837720467545,2.2796383999973493,0.1069307074751425,0.4378195227790612,2789316,1.5127935170998403,0.0550693881595163,-0.0283497974298817,0.0081727505954864,25585.69999999993,22796.383999999933,2789.3160000000007,MomentumBurst,"{'L': 30, 'T': 1.0, 'SL': 15, 'TP': 30}",HIGH (>50k)
MomentumBurst_T1.0_SL15_TP30_CD120,MomentumBurst_L10_T1.0_SL15_TP30_CD120,0.01,0.3178042059728055,0.5126495050760683,6.448481023012882,0.0432539999999933,0.0067076261596539,0.4877513404825737,59680,1.0564486375994522,0.278095468755367,-0.2506473782342754,0.007247654155495,492.2199999999448,432.5399999999448,59.68000000000002,MomentumBurst,"{'L': 10, 'T': 1.0, 'SL': 15, 'TP': 30, 'CD': 120}",HIGH (>50k)
MomentumBurst_T1.0_SL15_TP30_CD30,MomentumBurst_L20_T1.0_SL15_TP30_CD30,0.1,0.5718263373355286,0.9538255412279554,13.57227711734832,1.5460930000000923,0.1139155196016333,0.4792148267125749,225377,1.1051984862399291,1.5039263360616255,-1.2521544989052031,0.0686003008292744,17714.699999999426,15460.929999999424,2253.7700000000013,MomentumBurst,"{'L': 20, 'T': 1.0, 'SL': 15, 'TP': 30, 'CD': 30}",HIGH (>50k)
MomentumBurst_T1.0_SL15_TP30_CD60,MomentumBurst_L15_T1.0_SL15_TP30_CD60,0.1,0.4170011105587366,0.6847824258009855,8.831920139101966,0.802074000000074,0.0908153592160571,0.4832901377711089,117296,1.0750703509018626,2.026244002257977,-1.7628527587117138,0.0683803369253909,9193.700000000705,8020.740000000702,1172.9600000000005,MomentumBurst,"{'L': 15, 'T': 1.0, 'SL': 15, 'TP': 30, 'CD': 60}",HIGH (>50k)
MomentumBurst_T1.0_SL15_TP40,MomentumBurst_L30_T1.0_SL15_TP40,0.1,1.8407977779629432,2.193316558875866,126.0233846247626,22.802758000052368,0.1809406886503491,0.437819792120781,2789312,1.5129582784106916,0.5507313530120808,-0.2834866997938913,0.0817504746690221,255920.6999999993,228027.5799999993,27893.12000000001,MomentumBurst,"{'L': 30, 'T': 1.0, 'SL': 15, 'TP': 40}",HIGH (>50k)
MomentumBurst_T1.0_SL15_TP40_CD120,MomentumBurst_L10_T1.0_SL15_TP40_CD120,0.01,0.3205544699834806,0.5182059252981621,6.514291447549754,0.0436848999999932,0.0067060094488748,0.4877578723332942,59671,1.0570384140921236,0.2781551279848816,-0.2505678204541003,0.0073209599302835,496.5199999999456,436.8489999999456,59.67100000000002,MomentumBurst,"{'L': 10, 'T': 1.0, 'SL': 15, 'TP': 40, 'CD': 120}",HIGH (>50k)
MomentumBurst_T1.0_SL15_TP40_CD30,MomentumBurst_L20_T1.0_SL15_TP40_CD30,0.1,0.5726345708159617,0.958571403077628,13.676363532714948,1.55363700000009,0.113600153745816,0.4792144578099417,225373,1.1057165531535855,1.5045913964556197,-1.2521194332501249,0.0689362523461081,17790.099999999424,15536.369999999422,2253.7300000000014,MomentumBurst,"{'L': 20, 'T': 1.0, 'SL': 15, 'TP': 40, 'CD': 30}",HIGH (>50k)
MomentumBurst_T1.0_SL15_TP40_CD60,MomentumBurst_L15_T1.0_SL15_TP40_CD60,0.1,0.4195169162245158,0.6901387433832299,8.913060794571834,0.8078000000000753,0.090631043433703,0.4833148606019268,117290,1.0756281924075657,2.0267079452441474,-1.7625164186000386,0.0688720266007391,9250.900000000704,8078.000000000703,1172.9000000000003,MomentumBurst,"{'L': 15, 'T': 1.0, 'SL': 15, 'TP': 40, 'CD': 60}",HIGH (>50k)
MomentumBurst_T1.0_SL15_TP50,MomentumBurst_L30_T1.0_SL15_TP50,0.1,1.839398759697876,2.193723667157605,126.06252078628567,22.806330000052352,0.1809128506855421,0.4378201060477322,2789310,1.5130460416053908,0.5507553454917077,-0.2834829672200785,0.0817633393204769,255956.39999999935,228063.29999999935,27893.10000000001,MomentumBurst,"{'L': 30, 'T': 1.0, 'SL': 15, 'TP': 50}",HIGH (>50k)
MomentumBurst_T1.0_SL15_TP50_CD120,MomentumBurst_L10_T1.0_SL15_TP50_CD120,0.01,0.3215515737304817,0.5205289946703466,6.543659761261854,0.0438799999999933,0.006705727620461,0.4877492877492878,59670,1.0572931518754167,0.2782317207256728,-0.2505678204541003,0.0073537791184841,498.4699999999457,438.79999999994567,59.67000000000002,MomentumBurst,"{'L': 10, 'T': 1.0, 'SL': 15, 'TP': 50, 'CD': 120}",HIGH (>50k)
MomentumBurst_T1.0_SL15_TP50_CD30,MomentumBurst_L20_T1.0_SL15_TP50_CD30,0.1,0.5725455068983246,0.9615007983163034,13.743414424812851,1.55868800000009,0.1134134467477004,0.4792165841364499,225372,1.106055490575906,1.505120090368695,-1.2521862486154929,0.0691606765702901,17840.599999999424,15586.879999999424,2253.720000000001,MomentumBurst,"{'L': 20, 'T': 1.0, 'SL': 15, 'TP': 50, 'CD': 30}",HIGH (>50k)
MomentumBurst_T1.0_SL15_TP50_CD60,MomentumBurst_L15_T1.0_SL15_TP50_CD60,0.1,0.4200011193175846,0.6912043543779487,8.925797876429293,0.8089710000000748,0.0906329060101569,0.4833189813196463,117289,1.0757428661285398,2.026789091165683,-1.7624281777528348,0.0689724526596756,9262.6000000007,8089.7100000007,1172.8900000000003,MomentumBurst,"{'L': 15, 'T': 1.0, 'SL': 15, 'TP': 50, 'CD': 60}",HIGH (>50k)
MomentumBurst_T1.0_SL20_TP30,MomentumBurst_L30_T1.0_SL20_TP30,0.1,1.8411493858368644,2.1896551562464177,125.91653969492462,22.792795000052426,0.1810150998055988,0.4378196797421589,2789315,1.5126713949011457,0.5506938815951639,-0.283521042689935,0.0817146682966963,255821.09999999937,227927.94999999937,27893.15000000001,MomentumBurst,"{'L': 30, 'T': 1.0, 'SL': 20, 'TP': 30}",HIGH (>50k)
MomentumBurst_T1.0_SL20_TP30_CD120,MomentumBurst_L10_T1.0_SL20_TP30_CD120,0.01,0.3125572316004777,0.4970669759048362,6.570900114613174,0.0426716999999931,0.0064940417987932,0.4878003789847903,59633,1.0556870862785208,0.2780941593042036,-0.2508762441068634,0.0071557191487925,486.3499999999429,426.71699999994286,59.63300000000002,MomentumBurst,"{'L': 10, 'T': 1.0, 'SL': 20, 'TP': 30, 'CD': 120}",HIGH (>50k)
MomentumBurst_T1.0_SL20_TP30_CD30,MomentumBurst_L20_T1.0_SL20_TP30_CD30,0.1,0.5692280716026584,0.9435715974327836,13.531206070722709,1.5416460000000922,0.1139326377813232,0.4792212056404021,225374,1.1048562588462985,1.50402911003296,-1.2526599642157317,0.0684038975214504,17670.19999999943,15416.459999999428,2253.740000000001,MomentumBurst,"{'L': 20, 'T': 1.0, 'SL': 20, 'TP': 30, 'CD': 30}",HIGH (>50k)
MomentumBurst_T1.0_SL20_TP30_CD60,MomentumBurst_L15_T1.0_SL20_TP30_CD60,0.1,0.4149640697145111,0.675680880029078,8.896270542980448,0.7997020000000739,0.0898918255842696,0.4833302068589164,117278,1.0748434673898808,2.0260913132453644,-1.7633749216093926,0.0681885775678363,9169.800000000698,7997.020000000697,1172.7800000000004,MomentumBurst,"{'L': 15, 'T': 1.0, 'SL': 20, 'TP': 30, 'CD': 60}",HIGH (>50k)
MomentumBurst_T1.0_SL20_TP40,MomentumBurst_L30_T1.0_SL20_TP40,0.01,1.8396706894985315,2.190505849306272,21.32400444026191,2.2799168999973523,0.106917858997095,0.4378199490842003,2789311,1.5128361378207345,0.055073135301208,-0.0283509768221951,0.0081737637000678,25588.479999999938,22799.168999999936,2789.3110000000006,MomentumBurst,"{'L': 30, 'T': 1.0, 'SL': 20, 'TP': 40}",HIGH (>50k)
MomentumBurst_T1.0_SL20_TP40_CD120,MomentumBurst_L10_T1.0_SL20_TP40_CD120,0.01,0.3156355280743509,0.5031745755345975,6.645435188741305,0.0431435999999932,0.0064922159007866,0.4878069233865557,59624,1.0563330260127373,0.2781538593776854,-0.2507832280035376,0.0072359452569426,491.0599999999435,431.4359999999435,59.62400000000002,MomentumBurst,"{'L': 10, 'T': 1.0, 'SL': 20, 'TP': 40, 'CD': 120}",HIGH (>50k)
MomentumBurst_T1.0_SL20_TP40_CD30,MomentumBurst_L20_T1.0_SL20_TP40_CD30,0.1,0.5700472089700573,0.9482784183102024,13.635168658080204,1.5491900000000904,0.1136172231417203,0.4792208368460753,225370,1.1053741145306708,1.5046941723301404,-1.2526249062776942,0.0687398500244016,17745.599999999427,15491.899999999428,2253.700000000001,MomentumBurst,"{'L': 20, 'T': 1.0, 'SL': 20, 'TP': 40, 'CD': 30}",HIGH (>50k)
MomentumBurst_T1.0_SL20_TP40_CD60,MomentumBurst_L15_T1.0_SL20_TP40_CD60,0.1,0.4174782415222343,0.680970737719097,8.978175543335663,0.8054280000000752,0.0897095402192185,0.4833549355344839,117272,1.0754012067892869,2.026555288970436,-1.7630385554895285,0.0686803329012949,9227.000000000698,8054.280000000698,1172.7200000000005,MomentumBurst,"{'L': 15, 'T': 1.0, 'SL': 20, 'TP': 40, 'CD': 60}",HIGH (>50k)
MomentumBurst_T1.0_SL20_TP50,MomentumBurst_L30_T1.0_SL20_TP50,0.01,1.8382741057281624,2.190912347155124,21.329284506102702,2.280274099997357,0.1069081384021544,0.4378202630113766,2789309,1.512923892166392,0.0550755345491707,-0.0283506035675181,0.008175050164754,25592.049999999937,22802.740999999936,2789.309000000001,MomentumBurst,"{'L': 30, 'T': 1.0, 'SL': 20, 'TP': 50}",HIGH (>50k)
MomentumBurst_T1.0_SL20_TP50_CD120,MomentumBurst_L10_T1.0_SL20_TP50_CD120,0.01,0.3166378917878231,0.5054584625227782,6.6757671849239815,0.0433386999999931,0.0064919429931387,0.4877983328581252,59623,1.0565877700159054,0.2782305047448762,-0.2507832280035376,0.0072687888901925,493.0099999999436,433.3869999999436,59.623000000000026,MomentumBurst,"{'L': 10, 'T': 1.0, 'SL': 20, 'TP': 50, 'CD': 120}",HIGH (>50k)
MomentumBurst_T1.0_SL20_TP50_CD30,MomentumBurst_L20_T1.0_SL20_TP50_CD30,0.1,0.5699702845896146,0.9511881429590632,13.702145141634295,1.5542410000000906,0.1134304872656393,0.479222963229193,225369,1.105712939195847,1.5052228662432163,-1.2526917276576923,0.0689642763645373,17796.099999999424,15542.40999999942,2253.6900000000014,MomentumBurst,"{'L': 20, 'T': 1.0, 'SL': 20, 'TP': 50, 'CD': 30}",HIGH (>50k)
MomentumBurst_T1.0_SL20_TP50_CD60,MomentumBurst_L15_T1.0_SL20_TP50_CD60,0.1,0.4179623735394166,0.6820237585908351,8.991044162888782,0.8065990000000751,0.0897113822807559,0.4833590572264242,117271,1.075515857928531,2.026636440618168,-1.762950302870245,0.0687807727400693,9238.700000000696,8065.990000000696,1172.7100000000005,MomentumBurst,"{'L': 15, 'T': 1.0, 'SL': 20, 'TP': 50, 'CD': 60}",HIGH (>50k)
MomentumBurst_T1.0_SL30_TP50,MomentumBurst_L30_T1.0_SL30_TP50,0.01,1.8370134080115008,2.1876145156552003,21.325443420728075,2.2799670999973545,0.1069129984786742,0.4378202630113766,2789309,1.5128194222272555,0.0550755345491707,-0.0283525613595623,0.0081739495337375,25588.979999999938,22799.670999999937,2789.309000000001,MomentumBurst,"{'L': 30, 'T': 1.0, 'SL': 30, 'TP': 50}",HIGH (>50k)
MomentumBurst_T1.0_SL30_TP50_CD120,MomentumBurst_L10_T1.0_SL30_TP50_CD120,0.01,0.3072183475622252,0.481978095157324,6.5088434899547645,0.0422480999999932,0.0064908766150539,0.4878457950980556,59609,1.0550975766539497,0.2782101100412648,-0.2511667267188586,0.0070875371168774,482.0899999999433,422.48099999994326,59.60900000000002,MomentumBurst,"{'L': 10, 'T': 1.0, 'SL': 30, 'TP': 50, 'CD': 120}",HIGH (>50k)
MomentumBurst_T1.0_SL30_TP50_CD30,MomentumBurst_L20_T1.0_SL30_TP50_CD30,0.1,0.5644802235537016,0.930509517304659,13.640354352299363,1.5438840000000915,0.1131850361160036,0.4792204680386571,225366,1.1049415552609738,1.5051601851851837,-1.2535015251435715,0.0685056308404968,17692.499999999425,15438.839999999424,2253.660000000001,MomentumBurst,"{'L': 20, 'T': 1.0, 'SL': 30, 'TP': 50, 'CD': 30}",HIGH (>50k)
MomentumBurst_T1.0_SL30_TP50_CD60,MomentumBurst_L20_T1.0_SL30_TP50_CD60,0.1,0.4131350163544539,0.6817280369704402,9.39527936985441,0.8009030000000046,0.0852452565242256,0.4821009915002088,117297,1.0749698025125516,2.030789403879821,-1.7585777309541044,0.0682799219076366,9182.000000000126,8009.030000000125,1172.9700000000005,MomentumBurst,"{'L': 20, 'T': 1.0, 'SL': 30, 'TP': 50, 'CD': 60}",HIGH (>50k)
MomentumBurst_T1.2_SL10_TP20,MomentumBurst_L50_T1.2_SL10_TP20,0.1,0.3843385193420674,0.6065493215001705,8.59503359291402,0.7094480000000011,0.082541620382367,0.4950856170582485,110492,1.068181414104488,2.0318349999086007,-1.865116600046605,0.0642080874633469,8199.400000000152,7094.480000000152,1104.9200000000003,MomentumBurst,"{'L': 50, 'T': 1.2, 'SL': 10, 'TP': 20}",HIGH (>50k)
MomentumBurst_T1.2_SL10_TP20_CD120,MomentumBurst_L50_T1.2_SL10_TP20_CD120,0.01,0.4109973645521604,0.6602921858407992,8.987371605645473,0.0543972999999989,0.0060526372322057,0.494607061405765,58317,1.0724629418244245,0.2791182221605887,-0.2547047467173347,0.0093278632302761,602.2900000000133,543.9730000000133,58.31700000000002,MomentumBurst,"{'L': 50, 'T': 1.2, 'SL': 10, 'TP': 20, 'CD': 120}",HIGH (>50k)
MomentumBurst_T1.2_SL10_TP20_CD30,MomentumBurst_L30_T1.2_SL10_TP20_CD30,0.1,0.5925866397504791,0.9568470241630868,14.474542060003238,1.520218000000093,0.1050270187269574,0.4902990007387534,205752,1.1081136783163297,1.544558881839809,-1.340805172019225,0.0738859403553783,17259.699999999808,15202.179999999807,2057.5200000000004,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 10, 'TP': 20, 'CD': 30}",HIGH (>50k)
MomentumBurst_T1.2_SL10_TP20_CD60,MomentumBurst_L50_T1.2_SL10_TP20_CD60,0.1,0.3843385193420674,0.6065493215001705,8.59503359291402,0.7094480000000011,0.082541620382367,0.4950856170582485,110492,1.068181414104488,2.0318349999086007,-1.865116600046605,0.0642080874633469,8199.400000000152,7094.480000000152,1104.9200000000003,MomentumBurst,"{'L': 50, 'T': 1.2, 'SL': 10, 'TP': 20, 'CD': 60}",HIGH (>50k)
MomentumBurst_T1.2_SL10_TP30,MomentumBurst_L30_T1.2_SL10_TP30,0.1,0.3897843223967533,0.6338511486179492,9.631387453488063,0.7271469999999219,0.0754976376468565,0.4880778632379144,111683,1.0695430966703174,2.05158869932122,-1.8288463085722344,0.0651081185140023,8388.299999999346,7271.469999999345,1116.8300000000006,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 10, 'TP': 30}",HIGH (>50k)
MomentumBurst_T1.2_SL10_TP30_CD120,MomentumBurst_L50_T1.2_SL10_TP30_CD120,0.01,0.4177420503030886,0.674407538550585,9.172692037349965,0.0555018999999982,0.006050775472893,0.4946046559503182,58291,1.0740002639919066,0.2793954077208567,-0.2545902919212492,0.0095215213326245,613.3100000000151,555.019000000015,58.291000000000025,MomentumBurst,"{'L': 50, 'T': 1.2, 'SL': 10, 'TP': 30, 'CD': 120}",HIGH (>50k)
MomentumBurst_T1.2_SL10_TP30_CD30,MomentumBurst_L30_T1.2_SL10_TP30_CD30,0.1,0.5949944938807155,0.964092894057878,14.623779386964449,1.5307290000000933,0.1046739669339224,0.4903009123120816,205741,1.1088868696318714,1.5453486988847576,-1.340565674289094,0.0744007757325947,17364.699999999808,15307.289999999808,2057.4100000000008,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 10, 'TP': 30, 'CD': 30}",HIGH (>50k)
MomentumBurst_T1.2_SL10_TP30_CD60,MomentumBurst_L30_T1.2_SL10_TP30_CD60,0.1,0.3897843223967533,0.6338511486179492,9.631387453488063,0.7271469999999219,0.0754976376468565,0.4880778632379144,111683,1.0695430966703174,2.05158869932122,-1.8288463085722344,0.0651081185140023,8388.299999999346,7271.469999999345,1116.8300000000006,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 10, 'TP': 30, 'CD': 60}",HIGH (>50k)
MomentumBurst_T1.2_SL10_TP40,MomentumBurst_L30_T1.2_SL10_TP40,0.1,0.3922044155343754,0.6397896725602412,9.740199451280798,0.7339379999999219,0.0753514344003922,0.4880822334843573,111682,1.0701958054558731,2.0527462850853,-1.8287941649758688,0.0657167672498639,8456.199999999351,7339.379999999351,1116.8200000000006,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 10, 'TP': 40}",HIGH (>50k)
MomentumBurst_T1.2_SL10_TP40_CD120,MomentumBurst_L50_T1.2_SL10_TP40_CD120,0.01,0.4203344658442783,0.6794564921204534,9.238804771224126,0.0558807999999979,0.0060484880223953,0.4946638756391339,58282,1.0745565231220666,0.2793583073187659,-0.2544849925302188,0.0095880031570642,617.0900000000144,558.8080000000143,58.282000000000025,MomentumBurst,"{'L': 50, 'T': 1.2, 'SL': 10, 'TP': 40, 'CD': 120}",HIGH (>50k)
MomentumBurst_T1.2_SL10_TP40_CD30,MomentumBurst_L30_T1.2_SL10_TP40_CD30,0.1,0.5957351086539513,0.9678530700205716,14.716527139898556,1.536571000000096,0.104411250384898,0.4903008180267231,205739,1.109307340753178,1.5458806035251895,-1.3405182854145818,0.074685450984013,17423.099999999806,15365.709999999804,2057.390000000001,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 10, 'TP': 40, 'CD': 30}",HIGH (>50k)
MomentumBurst_T1.2_SL10_TP40_CD60,MomentumBurst_L30_T1.2_SL10_TP40_CD60,0.1,0.3922044155343754,0.6397896725602412,9.740199451280798,0.7339379999999219,0.0753514344003922,0.4880822334843573,111682,1.0701958054558731,2.0527462850853,-1.8287941649758688,0.0657167672498639,8456.199999999351,7339.379999999351,1116.8200000000006,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 10, 'TP': 40, 'CD': 60}",HIGH (>50k)
MomentumBurst_T1.2_SL10_TP50,MomentumBurst_L30_T1.2_SL10_TP50,0.1,0.3931595149607106,0.6416587352350863,9.765265936359295,0.7355349999999223,0.0753215534316668,0.4880859637340497,111675,1.0703727367463425,2.0524928908213567,-1.8282934508816184,0.0658638907544155,8472.099999999351,7355.349999999351,1116.7500000000005,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 10, 'TP': 50}",HIGH (>50k)
MomentumBurst_T1.2_SL10_TP50_CD120,MomentumBurst_L50_T1.2_SL10_TP50_CD120,0.01,0.4217733517190893,0.6829704526618702,9.287926302021242,0.0561697999999978,0.0060476147391236,0.4946638756391339,58282,1.0749421087826565,0.279458550121402,-0.2544849925302188,0.0096375896503211,619.9800000000143,561.6980000000143,58.282000000000025,MomentumBurst,"{'L': 50, 'T': 1.2, 'SL': 10, 'TP': 50, 'CD': 120}",HIGH (>50k)
MomentumBurst_T1.2_SL10_TP50_CD30,MomentumBurst_L30_T1.2_SL10_TP50_CD30,0.1,0.5956826737010217,0.969228861410484,14.747044677455364,1.538743000000094,0.1043424654671628,0.4903007237395315,205737,1.10946364950871,1.546088348715711,-1.3405090402807458,0.0747917486888593,17444.799999999806,15387.429999999806,2057.370000000001,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 10, 'TP': 50, 'CD': 30}",HIGH (>50k)
MomentumBurst_T1.2_SL10_TP50_CD60,MomentumBurst_L30_T1.2_SL10_TP50_CD60,0.1,0.3931595149607106,0.6416587352350863,9.765265936359295,0.7355349999999223,0.0753215534316668,0.4880859637340497,111675,1.0703727367463425,2.0524928908213567,-1.8282934508816184,0.0658638907544155,8472.099999999351,7355.349999999351,1116.7500000000005,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 10, 'TP': 50, 'CD': 60}",HIGH (>50k)
MomentumBurst_T1.2_SL15_TP30,MomentumBurst_L30_T1.2_SL15_TP30,0.1,0.3843089339824618,0.6147641797680072,9.583343109684751,0.7191529999999257,0.0750419756205079,0.4882268054173725,111567,1.0688051226809814,2.050886726638511,-1.8305737604427617,0.0644592935186868,8307.199999999342,7191.529999999342,1115.6700000000003,MomentumBurst,"{'L': 30, 'T': 1.2, 'SL': 15, 'TP': 30}",HIGH (>50k)
