strategy_name,lot_size,sharpe_ratio,sortino_ratio,calmar_ratio,total_return,max_drawdown,win_rate,n_trades,profit_factor,avg_win,avg_loss,expectancy,gross_pnl,net_pnl,total_commission,template
MeanReverterV2_L20_T2.0_SL15_TP30,0.01,-0.5059310906831515,-0.571329570769696,-0.9705019198917599,-0.06498180000000248,0.06695690000000196,0.5685409841966953,55558,0.9120976784446871,0.2134638617152637,-0.30839351716657654,-0.011696209366787391,-594.2599999999759,-649.8179999999759,55.55800000000002,MeanReverterV2
MeanReverterV2_L20_T2.0_SL15_TP30,0.1,-0.5059310906831518,-0.5713295707696963,-0.9705019198917555,-0.6498179999999991,0.6695689999999962,0.5685409841966953,55558,0.9120976784446865,2.134638617152636,-3.0839351716657664,-0.1169620936678748,-5942.599999999758,-6498.179999999758,555.5800000000002,MeanReverterV2
MeanReverterV2_L20_T2.0_SL15_TP30,1.0,-0.5059310906831525,-0.5713295707696969,-0.9705019198917504,-6.498179999999743,6.6956899999997415,0.5685409841966953,55558,0.9120976784446867,21.34638617152636,-30.839351716657657,-1.1696209366787453,-59425.99999999759,-64981.799999997595,5555.800000000001,MeanReverterV2
MeanReverterV2_L20_T2.0_SL15_TP40,0.01,-0.5005763525830765,-0.5666878454569831,-0.9702669665411257,-0.06445270000000237,0.06642780000000184,0.5685332181363285,55557,0.9128134037452316,0.2136381308174518,-0.30839351716657654,-0.011601184369205875,-588.9699999999759,-644.5269999999759,55.557000000000016,MeanReverterV2
MeanReverterV2_L20_T2.0_SL15_TP40,0.1,-0.500576352583077,-0.5666878454569834,-0.9702669665411212,-0.6445269999999992,0.6642779999999961,0.5685332181363285,55557,0.912813403745231,2.1363813081745175,-3.0839351716657664,-0.11601184369205964,-5889.699999999759,-6445.2699999997585,555.5700000000002,MeanReverterV2
MeanReverterV2_L20_T2.0_SL15_TP40,1.0,-0.5005763525830775,-0.5666878454569841,-0.9702669665411152,-6.44526999999974,6.642779999999743,0.5685332181363285,55557,0.912813403745231,21.363813081745175,-30.839351716657657,-1.1601184369205946,-58896.9999999976,-64452.699999997596,5555.700000000001,MeanReverterV2
MeanReverterV2_L20_T2.0_SL15_TP50,0.01,-0.49757049983834306,-0.5642172075384253,-0.970140656842063,-0.06417170000000223,0.06614680000000171,0.5685332181363285,55557,0.9131935186752126,0.213727094282278,-0.30839351716657654,-0.011550605684251675,-586.1599999999758,-641.7169999999758,55.557000000000016,MeanReverterV2
MeanReverterV2_L20_T2.0_SL15_TP50,0.1,-0.4975704998383433,-0.5642172075384256,-0.9701406568420586,-0.6417169999999994,0.6614679999999965,0.5685332181363285,55557,0.9131935186752121,2.1372709428227794,-3.0839351716657664,-0.11550605684251769,-5861.599999999757,-6417.169999999756,555.5700000000002,MeanReverterV2
MeanReverterV2_L20_T2.0_SL15_TP50,1.0,-0.49757049983834384,-0.5642172075384263,-0.9701406568420533,-6.41716999999973,6.614679999999728,0.5685332181363285,55557,0.9131935186752123,21.372709428227797,-30.839351716657657,-1.1550605684251725,-58615.99999999757,-64171.69999999757,5555.700000000001,MeanReverterV2
MeanReverterV2_L20_T2.0_SL20_TP30,0.01,-0.5030704033725949,-0.556011307016156,-0.9702054717616769,-0.0648073000000033,0.06679750000000277,0.5688853508946502,55273,0.911736245309647,0.2128986770131038,-0.30813122665659537,-0.011724947080852754,-592.7999999999782,-648.0729999999783,55.273000000000025,MeanReverterV2
MeanReverterV2_L20_T2.0_SL20_TP30,0.1,-0.5030704033725952,-0.5560113070161563,-0.9702054717616717,-0.6480729999999942,0.6679749999999913,0.5688853508946502,55273,0.9117362453096467,2.1289867701310374,-3.081312266565954,-0.1172494708085281,-5927.999999999782,-6480.729999999782,552.7300000000002,MeanReverterV2
MeanReverterV2_L20_T2.0_SL20_TP30,1.0,-0.5030704033725956,-0.5560113070161566,-0.9702054717616649,-6.48072999999979,6.679749999999802,0.5688853508946502,55273,0.9117362453096466,21.28986770131037,-30.81312266565954,-1.1724947080852832,-59279.99999999782,-64807.29999999782,5527.300000000001,MeanReverterV2
MeanReverterV2_L20_T2.0_SL20_TP40,0.01,-0.49802926112618146,-0.5516958412055274,-0.9699794100566478,-0.06430430000000288,0.06629450000000252,0.5688853508946502,55273,0.9124213019098949,0.21305864393843135,-0.30813122665659537,-0.011633944240406258,-587.7699999999782,-643.0429999999782,55.273000000000025,MeanReverterV2
MeanReverterV2_L20_T2.0_SL20_TP40,0.1,-0.498029261126182,-0.551695841205528,-0.9699794100566452,-0.6430429999999946,0.6629449999999917,0.5688853508946502,55273,0.9124213019098947,2.130586439384313,-3.081312266565954,-0.11633944240406291,-5877.699999999781,-6430.429999999781,552.7300000000002,MeanReverterV2
MeanReverterV2_L20_T2.0_SL20_TP40,1.0,-0.4980292611261824,-0.5516958412055283,-0.9699794100566397,-6.430429999999798,6.629449999999802,0.5688853508946502,55273,0.9124213019098946,21.30586439384313,-30.81312266565954,-1.1633944240406304,-58776.99999999782,-64304.29999999782,5527.300000000001,MeanReverterV2
MeanReverterV2_L20_T2.0_SL20_TP50,0.01,-0.4950424063805016,-0.5492850143809019,-0.9698516212592972,-0.06402330000000293,0.06601350000000239,0.5688853508946502,55273,0.9128040074857791,0.2131480091591412,-0.30813122665659537,-0.011583105675464958,-584.959999999978,-640.232999999978,55.273000000000025,MeanReverterV2
MeanReverterV2_L20_T2.0_SL20_TP50,0.1,-0.4950424063805019,-0.5492850143809023,-0.9698516212592917,-0.6402329999999941,0.6601349999999913,0.5688853508946502,55273,0.9128040074857788,2.1314800915914116,-3.081312266565954,-0.11583105675464989,-5849.599999999779,-6402.32999999978,552.7300000000002,MeanReverterV2
MeanReverterV2_L20_T2.0_SL20_TP50,1.0,-0.4950424063805023,-0.5492850143809026,-0.9698516212592871,-6.402329999999757,6.601349999999754,0.5688853508946502,55273,0.9128040074857786,21.314800915914113,-30.81312266565954,-1.1583105675465024,-58495.999999997795,-64023.2999999978,5527.300000000001,MeanReverterV2
MeanReverterV2_L20_T2.0_SL30_TP50,0.01,-0.5026580147718006,-0.546532753017383,-0.9719876580899773,-0.06558720000000376,0.06747740000000321,0.568936756599942,55152,0.9105991245728126,0.21290177831601872,-0.30858517708421024,-0.01189208006962536,-600.71999999998,-655.8719999999801,55.15200000000002,MeanReverterV2
MeanReverterV2_L20_T2.0_SL30_TP50,0.1,-0.5026580147718009,-0.5465327530173834,-0.9719876580899718,-0.6558719999999926,0.6747739999999897,0.568936756599942,55152,0.9105991245728121,2.129017783160186,-3.085851770842102,-0.11892080069625388,-6007.199999999801,-6558.719999999801,551.5200000000003,MeanReverterV2
MeanReverterV2_L20_T2.0_SL30_TP50,1.0,-0.5026580147718015,-0.5465327530173839,-0.9719876580899752,-6.5587199999998935,6.7477399999998395,0.568936756599942,55152,0.9105991245728124,21.29017783160187,-30.85851770842102,-1.1892080069625344,-60071.99999999801,-65587.199999998,5515.200000000001,MeanReverterV2
MeanReverterV2_L20_T2.5_SL10_TP20,0.01,-0.1991540121405434,-0.3636412745226712,-0.4517711604173149,-0.00840890000000236,0.018613184587158684,0.5014486532889795,9319,0.967181911706617,0.5303203509522775,-0.5515015066724083,-0.009023393067927488,-74.7700000000167,-84.0890000000167,9.319,MeanReverterV2
MeanReverterV2_L20_T2.5_SL10_TP20,0.1,-0.19915401214054446,-0.3636412745226731,-0.4560079235265696,-0.08408900000001594,0.1844024975480858,0.5014486532889795,9319,0.9671819117066169,5.303203509522774,-5.515015066724083,-0.09023393067927588,-747.7000000001674,-840.8900000001674,93.19000000000003,MeanReverterV2
MeanReverterV2_L20_T2.5_SL10_TP20,1.0,-0.19915401214054426,-0.3636412745226728,-0.49837555461939814,-0.8408900000001881,1.6872617290435985,0.5014486532889795,9319,0.967181911706617,53.03203509522775,-55.15015066724083,-0.9023393067927543,-7477.000000001671,-8408.900000001671,931.8999999999999,MeanReverterV2
MeanReverterV2_L20_T2.5_SL10_TP30,0.01,-0.2324974133234018,-0.4410120435946819,-0.5035232538264398,-0.010085100000002421,0.020029065039921017,0.49777681379459926,9221,0.9604836115387432,0.5340479302832226,-0.5510971712373154,-0.010937100097605013,-91.63000000001678,-100.85100000001678,9.221,MeanReverterV2
MeanReverterV2_L20_T2.5_SL10_TP30,0.1,-0.23249741332340268,-0.4410120435946835,-0.5083452941188746,-0.10085100000001639,0.19839074181816416,0.49777681379459926,9221,0.9604836115387428,5.340479302832224,-5.510971712373155,-0.10937100097605157,-916.3000000001675,-1008.5100000001676,92.21000000000002,MeanReverterV2
MeanReverterV2_L20_T2.5_SL10_TP30,1.0,-0.23249741332340254,-0.4410120435946832,-0.5565656970435036,-1.0085100000001606,1.8120232801938763,0.49777681379459926,9221,0.9604836115387431,53.40479302832225,-55.10971712373154,-1.0937100097605104,-9163.00000000168,-10085.100000001681,922.0999999999999,MeanReverterV2
MeanReverterV2_L20_T2.5_SL10_TP40,0.01,-0.2834281602696262,-0.5434129122028545,-0.5328803100796284,-0.012389300000002367,0.023249686215936618,0.4966822582399652,9193,0.9514409221337194,0.5316456416995162,-0.551412794467259,-0.013476884586099858,-114.70000000001701,-123.89300000001701,9.193000000000001,MeanReverterV2
MeanReverterV2_L20_T2.5_SL10_TP40,0.1,-0.2834281602696271,-0.5434129122028561,-0.5384668002732866,-0.12389300000001986,0.23008475162654554,0.4966822582399652,9193,0.9514409221337192,5.316456416995162,-5.51412794467259,-0.1347688458609988,-1147.0000000001696,-1238.9300000001697,91.93000000000004,MeanReverterV2
MeanReverterV2_L20_T2.5_SL10_TP40,1.0,-0.28342816026962714,-0.5434129122028561,-0.5943317022099565,-1.238930000000123,2.0845766688758136,0.4966822582399652,9193,0.9514409221337192,53.16456416995162,-55.1412794467259,-1.3476884586099906,-11470.0000000017,-12389.3000000017,919.2999999999998,MeanReverterV2
MeanReverterV2_L20_T2.5_SL10_TP50,0.01,-0.3103415281024725,-0.596718266829404,-0.5588001432515913,-0.013585000000002583,0.024311017389782846,0.49640522875816995,9180,0.9467220010094712,0.5297307439104653,-0.5515537529742607,-0.0147984749455356,-126.67000000001806,-135.85000000001807,9.18,MeanReverterV2
MeanReverterV2_L20_T2.5_SL10_TP50,0.1,-0.3103415281024733,-0.5967182668294055,-0.5651600649911416,-0.13585000000002273,0.24037437960545227,0.49640522875816995,9180,0.9467220010094709,5.297307439104651,-5.515537529742608,-0.147984749455357,-1266.7000000001808,-1358.5000000001808,91.80000000000004,MeanReverterV2
MeanReverterV2_L20_T2.5_SL10_TP50,1.0,-0.31034152810247323,-0.5967182668294054,-0.6287592823866968,-1.358500000000098,2.1606042853846876,0.49640522875816995,9180,0.9467220010094709,52.97307439104652,-55.15537529742609,-1.479847494553578,-12667.00000000181,-13585.00000000181,918.0,MeanReverterV2
MeanReverterV2_L20_T2.5_SL15_TP30,0.01,-0.20407413954391,-0.30687099486720965,-0.44042522054977895,-0.009091200000002391,0.020641869665533517,0.5165865934568749,8742,0.9638982517782354,0.5374898139946832,-0.5958864174159982,-0.010399450926563636,-82.17000000001988,-90.91200000001989,8.742,MeanReverterV2
MeanReverterV2_L20_T2.5_SL15_TP30,0.1,-0.2040741395439109,-0.3068709948672109,-0.4506397736287387,-0.09091200000001973,0.2017398492546686,0.5165865934568749,8742,0.9638982517782352,5.374898139946832,-5.9588641741599835,-0.10399450926563691,-821.7000000001985,-909.1200000001986,87.42000000000002,MeanReverterV2
MeanReverterV2_L20_T2.5_SL15_TP30,1.0,-0.20407413954391077,-0.30687099486721087,-0.5527853044185046,-0.9091200000002032,1.6446168028228254,0.5165865934568749,8742,0.9638982517782352,53.74898139946831,-59.58864174159984,-1.039945092656371,-8217.000000001988,-9091.200000001989,874.1999999999999,MeanReverterV2
MeanReverterV2_L20_T2.5_SL15_TP40,0.01,-0.239529003768554,-0.3641942273911464,-0.46912792801864556,-0.010757400000002417,0.022930632259384187,0.5158365848060592,8714,0.9572248097216914,0.5355494994438239,-0.5960817729319765,-0.012344962129908266,-98.86000000002053,-107.57400000002053,8.714,MeanReverterV2
MeanReverterV2_L20_T2.5_SL15_TP40,0.1,-0.23952900376855463,-0.3641942273911474,-0.4805071187078173,-0.10757400000002035,0.2238759756344693,0.5158365848060592,8714,0.9572248097216913,5.3554949944382395,-5.960817729319765,-0.12344962129908232,-988.6000000002052,-1075.7400000002053,87.14000000000001,MeanReverterV2
MeanReverterV2_L20_T2.5_SL15_TP40,1.0,-0.23952900376855465,-0.3641942273911474,-0.5942990255996132,-1.0757400000001964,1.8100988789521186,0.5158365848060592,8714,0.9572248097216912,53.55494994438239,-59.60817729319766,-1.2344962129908303,-9886.000000002054,-10757.400000002053,871.3999999999999,MeanReverterV2
MeanReverterV2_L20_T2.5_SL15_TP50,0.01,-0.2789994314047865,-0.4251064837083133,-0.5048999527236625,-0.012538000000002648,0.024832642451968773,0.5154022988505748,8700,0.9501335552094401,0.5327689562890248,-0.5963747628083512,-0.014411494252875967,-116.68000000002198,-125.38000000002198,8.7,MeanReverterV2
MeanReverterV2_L20_T2.5_SL15_TP50,0.1,-0.2789994314047872,-0.42510648370831416,-0.5180293450206652,-0.12538000000002322,0.24203262074858245,0.5154022988505748,8700,0.95013355520944,5.327689562890248,-5.963747628083513,-0.14411494252876045,-1166.8000000002196,-1253.8000000002196,87.00000000000003,MeanReverterV2
MeanReverterV2_L20_T2.5_SL15_TP50,1.0,-0.2789994314047872,-0.4251064837083143,-0.6493232679907168,-1.2538000000001839,1.9309334222381649,0.5154022988505748,8700,0.95013355520944,53.27689562890247,-59.63747628083513,-1.4411494252876054,-11668.000000002196,-12538.000000002196,869.9999999999998,MeanReverterV2
MeanReverterV2_L20_T2.5_SL20_TP30,0.01,-0.16946284187747718,-0.22968770855800913,-0.37453561178378564,-0.007715100000002531,0.020599109289656425,0.5226819833548236,8531,0.9689408462634003,0.5397737160798363,-0.6100201375245609,-0.009043605673428878,-68.62000000002152,-77.15100000002153,8.531,MeanReverterV2
MeanReverterV2_L20_T2.5_SL20_TP30,0.1,-0.16946284187747795,-0.22968770855801018,-0.3861125728129883,-0.07715100000002148,0.19981478312903628,0.5226819833548236,8531,0.9689408462634,5.397737160798363,-6.100201375245609,-0.09043605673428834,-686.2000000002151,-771.5100000002152,85.31000000000003,MeanReverterV2
MeanReverterV2_L20_T2.5_SL20_TP30,1.0,-0.16946284187747776,-0.22968770855800993,-0.5018821831051766,-0.7715100000002223,1.53723329094259,0.5226819833548236,8531,0.9689408462634004,53.97737160798364,-61.00201375245609,-0.9043605673428772,-6862.000000002154,-7715.100000002154,853.0999999999999,MeanReverterV2
MeanReverterV2_L20_T2.5_SL20_TP40,0.01,-0.1792954593524558,-0.24612613508727588,-0.37698860909737053,-0.008239500000002408,0.02185609803895764,0.5223985890652557,8505,0.9667357292059365,0.5389572361017309,-0.6097936976858718,-0.009687830687833132,-73.89000000002173,-82.39500000002172,8.505,MeanReverterV2
MeanReverterV2_L20_T2.5_SL20_TP40,0.1,-0.17929545935245653,-0.24612613508727685,-0.389547580764342,-0.08239500000002153,0.21151459813548848,0.5223985890652557,8505,0.9667357292059364,5.389572361017308,-6.097936976858719,-0.09687830687833276,-738.9000000002172,-823.9500000002173,85.05000000000004,MeanReverterV2
MeanReverterV2_L20_T2.5_SL20_TP40,1.0,-0.17929545935245628,-0.24612613508727657,-0.5151372974341502,-0.8239500000002201,1.5994764970508575,0.5223985890652557,8505,0.9667357292059363,53.89572361017307,-60.97936976858718,-0.9687830687833276,-7389.000000002172,-8239.500000002172,850.4999999999999,MeanReverterV2
MeanReverterV2_L20_T2.5_SL20_TP50,0.01,-0.20600715897409214,-0.2840981788737562,-0.40906464249416435,-0.009491000000002714,0.023201711940034297,0.5220259128386336,8490,0.9616436606763169,0.5368948555956653,-0.6097654016757053,-0.011179034157835555,-86.42000000002312,-94.91000000002312,8.49,MeanReverterV2
MeanReverterV2_L20_T2.5_SL20_TP50,0.1,-0.20600715897409286,-0.2840981788737572,-0.42358766201883064,-0.09491000000002314,0.2240622390833563,0.5220259128386336,8490,0.9616436606763168,5.368948555956653,-6.097654016757051,-0.11179034157835499,-864.2000000002314,-949.1000000002314,84.90000000000003,MeanReverterV2
MeanReverterV2_L20_T2.5_SL20_TP50,1.0,-0.2060071589740926,-0.2840981788737569,-0.5688178572656186,-0.9491000000002315,1.6685481791353713,0.5220259128386336,8490,0.9616436606763169,53.68948555956653,-60.97654016757052,-1.1179034157835517,-8642.000000002314,-9491.000000002314,849.0,MeanReverterV2
MeanReverterV2_L20_T2.5_SL30_TP50,0.01,-0.28020445697513735,-0.3480755658598192,-0.504291768622684,-0.013309800000002541,0.026393054235951775,0.5237182558696694,8348,0.9462112076351237,0.5355347666971612,-0.6223480885311901,-0.01594369908960508,-124.75000000002345,-133.09800000002346,8.348000000000003,MeanReverterV2
MeanReverterV2_L20_T2.5_SL30_TP50,0.1,-0.28020445697513796,-0.3480755658598199,-0.5194503599796694,-0.1330980000000245,0.25622852586960143,0.5237182558696694,8348,0.9462112076351236,5.3553476669716105,-6.2234808853119,-0.1594369908960509,-1247.5000000002344,-1330.9800000002344,83.48000000000005,MeanReverterV2
MeanReverterV2_L20_T2.5_SL30_TP50,1.0,-0.28020445697513785,-0.34807556585981986,-0.6710362735495239,-1.3309800000002245,1.9834695268556082,0.5237182558696694,8348,0.9462112076351235,53.553476669716105,-62.234808853119,-1.5943699089605126,-12475.000000002341,-13309.80000000234,834.8,MeanReverterV2
MeanReverterV2_L20_T3.0_SL10_TP20,0.01,-1.8963803299592272,-6.2587208915382115,-0.9405934310855726,-0.012853500000000167,0.013665309128478052,0.31076923076923074,975,0.7559579412635837,1.3140495049504943,-0.7837678571428578,-0.13183076923076997,-127.56000000000088,-128.53500000000088,0.9750000000000003,MeanReverterV2
MeanReverterV2_L20_T3.0_SL10_TP20,0.1,-1.8963803299592281,-6.258720891538214,-0.9443030102477563,-0.1285350000000006,0.13611626628858986,0.31076923076923074,975,0.7559579412635833,13.14049504950494,-7.837678571428581,-1.3183076923077035,-1275.6000000000088,-1285.3500000000088,9.750000000000004,MeanReverterV2
MeanReverterV2_L20_T3.0_SL10_TP20,1.0,-1.8963803299592283,-6.258720891538215,-0.9813988018696084,-1.2853500000000206,1.3097122164316604,0.31076923076923074,975,0.7559579412635833,131.40495049504943,-78.37678571428582,-13.183076923077024,-12756.000000000087,-12853.500000000087,97.5,MeanReverterV2
MeanReverterV2_L20_T3.0_SL10_TP30,0.01,-1.232149221133637,-4.805949962550402,-0.7899238906000926,-0.009684800000000177,0.012260421687768917,0.2849686847599165,958,0.8201873358026729,1.6181575091575062,-0.7862846715328478,-0.1010939457202521,-95.89000000000169,-96.84800000000169,0.9580000000000004,MeanReverterV2
MeanReverterV2_L20_T3.0_SL10_TP30,0.1,-1.2321492211336382,-4.805949962550406,-0.8042628372350616,-0.0968480000000014,0.12041834524264568,0.2849686847599165,958,0.8201873358026728,16.181575091575063,-7.862846715328479,-1.0109394572025234,-958.9000000000168,-968.4800000000168,9.580000000000005,MeanReverterV2
MeanReverterV2_L20_T3.0_SL10_TP30,1.0,-1.2321492211336387,-4.8059499625504065,-0.9476523035848076,-0.9684800000000283,1.0219782048082753,0.2849686847599165,958,0.8201873358026724,161.8157509157506,-78.62846715328482,-10.109394572025245,-9589.000000000167,-9684.800000000167,95.80000000000001,MeanReverterV2
MeanReverterV2_L20_T3.0_SL10_TP40,0.01,-1.2968316323104538,-5.493959875326704,-0.8891809764345742,-0.010820000000000073,0.012168501448811875,0.2680851063829787,940,0.8007102230866692,1.72511111111111,-0.7891395348837221,-0.11510638297872461,-107.26000000000118,-108.20000000000118,0.9400000000000004,MeanReverterV2
MeanReverterV2_L20_T3.0_SL10_TP40,0.1,-1.2968316323104543,-5.493959875326706,-0.89877022596876,-0.1082000000000009,0.12038672051399463,0.2680851063829787,940,0.8007102230866691,17.2511111111111,-7.891395348837221,-1.1510638297872449,-1072.6000000000117,-1082.0000000000118,9.400000000000006,MeanReverterV2
MeanReverterV2_L20_T3.0_SL10_TP40,1.0,-1.2968316323104554,-5.493959875326709,-0.9946627213106698,-1.0820000000000227,1.0878059233729684,0.2680851063829787,940,0.8007102230866688,172.51111111111098,-78.91395348837223,-11.510638297872468,-10726.000000000116,-10820.000000000116,94.00000000000001,MeanReverterV2
MeanReverterV2_L20_T3.0_SL10_TP50,0.01,-1.1423424281782244,-5.250033025081534,-0.7974254352618315,-0.010198000000000138,0.012788656530189138,0.2591397849462366,930,0.8129181503148893,1.838709543568464,-0.791159651669087,-0.10965591397849578,-101.0500000000012,-101.98000000000121,0.9300000000000004,MeanReverterV2
MeanReverterV2_L20_T3.0_SL10_TP50,0.1,-1.142342428178225,-5.250033025081537,-0.8150278255239931,-0.10198000000000101,0.12512456238464817,0.2591397849462366,930,0.8129181503148893,18.38709543568464,-7.911596516690871,-1.0965591397849588,-1010.500000000012,-1019.800000000012,9.300000000000004,MeanReverterV2
MeanReverterV2_L20_T3.0_SL10_TP50,1.0,-1.1423424281782255,-5.250033025081539,-0.9910517281456497,-1.0198000000000218,1.029007841909688,0.2591397849462366,930,0.8129181503148891,183.8709543568464,-79.11596516690872,-10.965591397849593,-10105.00000000012,-10198.00000000012,93.00000000000001,MeanReverterV2
MeanReverterV2_L20_T3.0_SL15_TP30,0.01,-1.2611500026095135,-3.3567224398375295,-0.8677914796368634,-0.010939800000000287,0.012606484687517516,0.3363028953229399,898,0.8210567983302658,1.6621125827814538,-1.0257651006711432,-0.12182405345211833,-108.50000000000249,-109.39800000000248,0.8980000000000004,MeanReverterV2
MeanReverterV2_L20_T3.0_SL15_TP30,0.1,-1.2611500026095148,-3.3567224398375326,-0.8778862765472201,-0.10939800000000233,0.12461522969725793,0.3363028953229399,898,0.8210567983302655,16.621125827814538,-10.257651006711436,-1.2182405345211862,-1085.0000000000248,-1093.9800000000248,8.980000000000004,MeanReverterV2
MeanReverterV2_L20_T3.0_SL15_TP30,1.0,-1.261150002609515,-3.356722439837533,-0.9788342456507304,-1.0939800000000341,1.117635600573777,0.3363028953229399,898,0.8210567983302655,166.21125827814538,-102.57651006711434,-12.182405345211855,-10850.000000000247,-10939.800000000247,89.80000000000001,MeanReverterV2
MeanReverterV2_L20_T3.0_SL15_TP40,0.01,-1.3986642474953226,-4.037945356573175,-0.9398488833145641,-0.012838800000000265,0.013660493966563733,0.3143507972665148,878,0.7939170968487536,1.7920434782608676,-1.0348704318936894,-0.14622779043280365,-127.5100000000016,-128.3880000000016,0.8780000000000003,MeanReverterV2
MeanReverterV2_L20_T3.0_SL15_TP40,0.1,-1.3986642474953235,-4.037945356573176,-0.9461019591239707,-0.12838800000000136,0.1357020760414452,0.3143507972665148,878,0.7939170968487536,17.92043478260868,-10.348704318936896,-1.462277904328035,-1275.1000000000163,-1283.8800000000163,8.780000000000005,MeanReverterV2
MeanReverterV2_L20_T3.0_SL15_TP40,1.0,-1.3986642474953244,-4.037945356573179,-1.0086327172179708,-1.2838800000000248,1.2728914877372273,0.3143507972665148,878,0.7939170968487533,179.20434782608675,-103.48704318936896,-14.622779043280381,-12751.000000000164,-12838.800000000163,87.80000000000001,MeanReverterV2
MeanReverterV2_L20_T3.0_SL15_TP50,0.01,-1.1826015533512113,-3.686769185412322,-0.839257268119275,-0.011537500000000181,0.013747274451200194,0.3063583815028902,865,0.8145990679736439,1.912924528301885,-1.0371666666666686,-0.13338150289017525,-114.5100000000017,-115.37500000000169,0.8650000000000003,MeanReverterV2
MeanReverterV2_L20_T3.0_SL15_TP50,0.1,-1.1826015533512115,-3.686769185412322,-0.8546790447101494,-0.11537500000000145,0.1349921946888601,0.3063583815028902,865,0.8145990679736436,19.129245283018847,-10.371666666666687,-1.3338150289017552,-1145.100000000017,-1153.750000000017,8.650000000000004,MeanReverterV2
MeanReverterV2_L20_T3.0_SL15_TP50,1.0,-1.182601553351212,-3.6867691854123237,-1.0088968106189322,-1.1537500000000251,1.1435758224790395,0.3063583815028902,865,0.8145990679736438,191.29245283018852,-103.71666666666687,-13.338150289017527,-11451.00000000017,-11537.50000000017,86.5,MeanReverterV2
MeanReverterV2_L20_T3.0_SL20_TP30,0.01,-1.3062850205694028,-2.7572267682181586,-0.8582913303818278,-0.01215520000000015,0.014162091086942087,0.3642691415313225,862,0.814822488452301,1.7033630573248368,-1.1978248175182498,-0.14101160092807663,-120.69000000000234,-121.55200000000234,0.8620000000000003,MeanReverterV2
MeanReverterV2_L20_T3.0_SL20_TP30,0.1,-1.3062850205694048,-2.7572267682181617,-0.8706579318707511,-0.12155200000000223,0.1396093638506547,0.3642691415313225,862,0.8148224884523007,17.033630573248367,-11.978248175182502,-1.4101160092807703,-1206.9000000000228,-1215.5200000000227,8.620000000000005,MeanReverterV2
MeanReverterV2_L20_T3.0_SL20_TP30,1.0,-1.3062850205694045,-2.757226768218162,-0.9943239467599128,-1.2155200000000301,1.2224587408971725,0.3642691415313225,862,0.8148224884523008,170.33630573248362,-119.78248175182499,-14.101160092807696,-12069.00000000023,-12155.20000000023,86.2,MeanReverterV2
MeanReverterV2_L20_T3.0_SL20_TP40,0.01,-1.263262313326723,-2.9003422500040115,-0.8968449645954097,-0.012478100000000268,0.013913330054352779,0.3448275862068966,841,0.812644235605716,1.866310344827582,-1.2087313974591658,-0.14837217598097685,-123.94000000000156,-124.78100000000155,0.8410000000000003,MeanReverterV2
MeanReverterV2_L20_T3.0_SL20_TP40,0.1,-1.263262313326724,-2.9003422500040137,-0.9075458144317478,-0.1247810000000014,0.13749278330166945,0.3448275862068966,841,0.812644235605716,18.663103448275823,-12.087313974591659,-1.483721759809768,-1239.4000000000156,-1247.8100000000156,8.410000000000004,MeanReverterV2
MeanReverterV2_L20_T3.0_SL20_TP40,1.0,-1.2632623133267238,-2.9003422500040137,-1.0145543127951864,-1.2478100000000225,1.2299095122489758,0.3448275862068966,841,0.8126442356057159,186.63103448275817,-120.87313974591657,-14.837217598097695,-12394.000000000156,-12478.100000000157,84.1,MeanReverterV2
MeanReverterV2_L20_T3.0_SL20_TP50,0.01,-1.1532140474764683,-2.8152295067431656,-0.8235738830406573,-0.011905700000000251,0.01445614078489726,0.33615477629987905,827,0.8210554477559203,1.9650071942446008,-1.211892531876139,-0.14396251511487468,-118.23000000000152,-119.05700000000152,0.8270000000000003,MeanReverterV2
MeanReverterV2_L20_T3.0_SL20_TP50,0.1,-1.153214047476469,-2.8152295067431674,-0.8417615882608818,-0.11905700000000143,0.1414379102828613,0.33615477629987905,827,0.82105544775592,19.650071942446008,-12.118925318761395,-1.439625151148749,-1182.3000000000154,-1190.5700000000154,8.270000000000003,MeanReverterV2
MeanReverterV2_L20_T3.0_SL20_TP50,1.0,-1.1532140474764687,-2.8152295067431674,-1.023638640463163,-1.1905700000000214,1.1630764538756837,0.33615477629987905,827,0.8210554477559202,196.5007194244601,-121.18925318761394,-14.396251511487478,-11823.000000000153,-11905.700000000154,82.7,MeanReverterV2
MeanReverterV2_L20_T3.0_SL30_TP50,0.01,-1.0865189774931316,-1.9851339042221054,-0.8122151061473758,-0.012094000000000415,0.014890144136036258,0.37435897435897436,780,0.8288418591617823,2.005678082191774,-1.4479467213114776,-0.15505128205128604,-120.160000000003,-120.940000000003,0.7800000000000002,MeanReverterV2
MeanReverterV2_L20_T3.0_SL30_TP50,0.1,-1.0865189774931319,-1.9851339042221063,-0.8253755704230213,-0.12094000000000306,0.14652723479326982,0.37435897435897436,780,0.8288418591617825,20.05678082191774,-14.479467213114773,-1.5505128205128589,-1201.60000000003,-1209.4000000000299,7.800000000000003,MeanReverterV2
