base_strategy,strategy_name,lot_size,sharpe_ratio,sortino_ratio,calmar_ratio,total_return,max_drawdown,win_rate,n_trades,profit_factor,avg_win,avg_loss,expectancy,gross_pnl,net_pnl,total_commission,template,params
MeanReverterV2_T1.0_SL10_TP40_RSI30-75,MeanReverterV2_L20_T1.0_SL10_TP40_RSI30-75,0.01,-0.3064710763870412,-0.5098501027946977,-0.9446708094781588,-0.0234679000000014,0.0248424104614445,0.5228131959190015,19309,0.941810228331606,0.376257057949479,-0.4377028434990225,-0.0121538660728159,-215.3700000000037,-234.6790000000037,19.309000000000005,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 1.0, 'SL': 10, 'TP': 40, 'RSI': '30-75'}"
MeanReverterV2_T1.0_SL10_TP40_RSI35-80,MeanReverterV2_L30_T1.0_SL10_TP40_RSI35-80,0.01,0.592874280266775,13.56346351115096,3.265029359546687,0.0132687999999994,0.004063914451857,0.2220319634703196,1752,1.0982638968602336,3.8123676092545,-0.9906991929567124,0.0757351598173523,134.44000000000025,132.68800000000022,1.752000000000001,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.0, 'SL': 10, 'TP': 40, 'RSI': '35-80'}"
MeanReverterV2_T1.0_SL10_TP50,MeanReverterV2_L30_T1.0_SL10_TP50,0.1,0.257001809115571,3.62432212118569,0.146318581770372,0.0032859999999998,0.0224578447948383,0.202127659574468,94,1.045078537622607,40.095263157894735,-9.71933333333334,0.3495744680850992,33.799999999999386,32.85999999999939,0.9400000000000004,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.0, 'SL': 10, 'TP': 50}"
MeanReverterV2_T1.0_SL10_TP50_RSI20-65,MeanReverterV2_L30_T1.0_SL10_TP50_RSI20-65,0.01,-0.6940848917595923,-25.836352588359063,-0.7894824415396582,-0.0137988000000004,0.0174782861200686,0.1535859269282814,1478,0.8892046207296913,4.878603524229076,-0.9955483613109511,-0.0933612990527739,-136.51000000000056,-137.98800000000057,1.4780000000000004,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.0, 'SL': 10, 'TP': 50, 'RSI': '20-65'}"
MeanReverterV2_T1.0_SL10_TP50_RSI25-70,MeanReverterV2_L30_T1.0_SL10_TP50_RSI25-70,0.01,-0.4367396785226657,-4.957704037682993,-0.3082929263691485,-0.0019997999999999,0.0064866879157824,0.1695402298850574,348,0.9277343538263066,4.351372881355933,-0.9575397923875434,-0.0574655172413793,-19.650000000000027,-19.998000000000022,0.3480000000000001,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.0, 'SL': 10, 'TP': 50, 'RSI': '25-70'}"
MeanReverterV2_T1.0_SL10_TP50_RSI30-75,MeanReverterV2_L20_T1.0_SL10_TP50_RSI30-75,0.01,-0.288022365439913,-0.4826751037917307,-0.9217431758213172,-0.0221119000000015,0.0239892201863048,0.5232479609330355,19249,0.9447372018633275,0.3753085782366948,-0.4360059932439788,-0.0114872980414568,-201.8700000000043,-221.1190000000043,19.249,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 1.0, 'SL': 10, 'TP': 50, 'RSI': '30-75'}"
MeanReverterV2_T1.0_SL10_TP50_RSI35-80,MeanReverterV2_L30_T1.0_SL10_TP50_RSI35-80,0.01,0.5902050774872982,13.474729405026206,2.75793627893868,0.0117515999999995,0.0042610121523626,0.1908177905308465,1394,1.105451504296452,4.631293233082706,-0.9879503546099286,0.0843012912482068,118.91000000000012,117.5160000000001,1.3940000000000003,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.0, 'SL': 10, 'TP': 50, 'RSI': '35-80'}"
MeanReverterV2_T1.0_SL15_TP30,MeanReverterV2_L30_T1.0_SL15_TP30,0.01,-0.0800869483422483,-0.5589478844343355,-0.0503562333226032,-9.419999999990978e-05,0.0018706720853488,0.3369565217391304,92,0.989038991866513,2.741903225806457,-1.4088688524590192,-0.0102391304347828,-0.8499999999999588,-0.9419999999999588,0.092,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.0, 'SL': 15, 'TP': 30}"
MeanReverterV2_T1.0_SL15_TP30_RSI20-65,MeanReverterV2_L30_T1.0_SL15_TP30_RSI20-65,0.01,-0.7372397973672519,-12.334943597391163,-0.7774342838475552,-0.0159042000000006,0.0204572918000092,0.3117433414043583,1652,0.9059049464953524,2.9731747572815537,-1.4865672823218998,-0.096272397094431,-157.3900000000004,-159.0420000000004,1.6520000000000006,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.0, 'SL': 15, 'TP': 30, 'RSI': '20-65'}"
MeanReverterV2_T1.0_SL15_TP30_RSI25-70,MeanReverterV2_L20_T1.0_SL15_TP30_RSI25-70,0.01,-0.628700768444044,-0.8297656063703897,-0.9687443289643652,-0.0452064999999982,0.0466650473694397,0.5305997210599721,17925,0.8818882311229934,0.3548910734938489,-0.4548887568338475,-0.0252198047419802,-434.1399999999964,-452.0649999999964,17.925,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 1.0, 'SL': 15, 'TP': 30, 'RSI': '25-70'}"
MeanReverterV2_T1.0_SL15_TP30_RSI30-75,MeanReverterV2_L20_T1.0_SL15_TP30_RSI30-75,0.01,-0.3081863006220534,-0.4183958512862339,-0.8910170336785982,-0.0229109000000009,0.025713200908643,0.5350843452936974,18199,0.939798634210532,0.3672830149928108,-0.449794468738919,-0.0125890983021046,-210.9100000000033,-229.1090000000033,18.199,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 1.0, 'SL': 15, 'TP': 30, 'RSI': '30-75'}"
MeanReverterV2_T1.0_SL15_TP30_RSI35-80,MeanReverterV2_L30_T1.0_SL15_TP30_RSI35-80,0.01,0.7173016043324574,7.985836367188581,3.089607862023452,0.0153975999999993,0.0049836745268751,0.35785536159601,1604,1.101558573473251,2.9095923344947736,-1.471970873786408,0.095995012468828,155.5799999999999,153.97599999999989,1.6040000000000003,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.0, 'SL': 15, 'TP': 30, 'RSI': '35-80'}"
MeanReverterV2_T1.0_SL15_TP40,MeanReverterV2_L20_T1.0_SL15_TP40,0.01,-0.4579516311703064,-0.705867351442498,-0.7984705857604035,-0.0231974000000027,0.0290522912348878,0.507378209015565,9894,0.9202598445442604,0.5332968127490024,-0.5968658186294659,-0.0234459268243404,-222.0800000000242,-231.9740000000242,9.894000000000002,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 1.0, 'SL': 15, 'TP': 40}"
MeanReverterV2_T1.0_SL15_TP40_RSI20-65,MeanReverterV2_L30_T1.0_SL15_TP40_RSI20-65,0.01,-0.7668861576528939,-13.060080309186878,-0.7620737843991602,-0.0144836000000004,0.0190055087794677,0.2527646129541864,1266,0.8967416102023587,3.9306875,-1.4827230443974635,-0.1144044233807272,-143.57000000000045,-144.83600000000044,1.2660000000000002,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.0, 'SL': 15, 'TP': 40, 'RSI': '20-65'}"
MeanReverterV2_T1.0_SL15_TP40_RSI25-70,MeanReverterV2_L20_T1.0_SL15_TP40_RSI25-70,0.01,-0.5944797737243107,-0.7985455517547245,-0.9656162104641084,-0.0431990999999983,0.0447373392574213,0.530743792388319,17841,0.8861597401858174,0.3551294751293692,-0.453262302914476,-0.0242133848999493,-414.14999999999577,-431.9909999999958,17.841,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 1.0, 'SL': 15, 'TP': 40, 'RSI': '25-70'}"
MeanReverterV2_T1.0_SL15_TP40_RSI30-75,MeanReverterV2_L20_T1.0_SL15_TP40_RSI30-75,0.01,-0.2923383550257305,-0.4035082307871911,-0.8831378153846333,-0.0218266000000008,0.0247148288973388,0.5346676987725313,18086,0.9418350683377849,0.3654881075491202,-0.4458811787072236,-0.0120682295698331,-200.1800000000027,-218.26600000000272,18.086,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 1.0, 'SL': 15, 'TP': 40, 'RSI': '30-75'}"
MeanReverterV2_T1.0_SL15_TP40_RSI35-80,MeanReverterV2_L30_T1.0_SL15_TP40_RSI35-80,0.01,0.6535467116342946,7.987676028089838,2.296482611950043,0.0122525999999996,0.0053353767784879,0.2990115321252059,1214,1.0980215057548417,3.7810385674931135,-1.468849588719154,0.1009275123558486,123.74000000000012,122.52600000000012,1.2140000000000002,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.0, 'SL': 15, 'TP': 40, 'RSI': '35-80'}"
MeanReverterV2_T1.0_SL15_TP50,MeanReverterV2_L20_T1.0_SL15_TP50,0.01,-0.4255748402936154,-0.6640086852743473,-0.7791829757050617,-0.0217942000000028,0.0279705803123866,0.5071847804088241,9882,0.9249921702648952,0.5362426177174765,-0.5966303901437405,-0.0220544424205651,-208.0600000000244,-217.9420000000244,9.882,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 1.0, 'SL': 15, 'TP': 50}"
MeanReverterV2_T1.0_SL15_TP50_RSI20-65,MeanReverterV2_L30_T1.0_SL15_TP50_RSI20-65,0.1,-0.8132067336240152,-12.943745323192594,-0.7624751891354525,-0.1337969999999995,0.1754771852336702,0.2106318956870611,997,0.8848103848607489,48.93999999999999,-14.75904701397713,-1.3419959879638963,-1328.0000000000036,-1337.9700000000037,9.970000000000006,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.0, 'SL': 15, 'TP': 50, 'RSI': '20-65'}"
MeanReverterV2_T1.0_SL15_TP50_RSI25-70,MeanReverterV2_L30_T1.0_SL15_TP50_RSI25-70,0.01,-0.5195300573407451,-4.015901492120831,-0.4856681935715884,-0.0025649999999999,0.0052813835329364,0.232258064516129,310,0.923221523117357,4.28372222222223,-1.403689075630253,-0.0827419354838696,-25.33999999999972,-25.649999999999714,0.31,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.0, 'SL': 15, 'TP': 50, 'RSI': '25-70'}"
MeanReverterV2_T1.0_SL15_TP50_RSI30-75,MeanReverterV2_L20_T1.0_SL15_TP50_RSI30-75,0.01,-0.2836993999813049,-0.3941648356179327,-0.8595340630363106,-0.021218400000001,0.0246859326610592,0.5349146530702726,18044,0.943100663106926,0.3643729796933268,-0.4443651096282167,-0.011759255154068,-194.14000000000425,-212.18400000000423,18.044000000000004,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 1.0, 'SL': 15, 'TP': 50, 'RSI': '30-75'}"
MeanReverterV2_T1.0_SL15_TP50_RSI35-80,MeanReverterV2_L30_T1.0_SL15_TP50_RSI35-80,0.01,0.8292473243440784,10.954718056942149,3.170022817377108,0.0145350999999996,0.0045851720436593,0.2646184340931615,1009,1.133625127786481,4.61836329588015,-1.465973045822102,0.144054509415263,146.36000000000033,145.35100000000034,1.0090000000000003,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.0, 'SL': 15, 'TP': 50, 'RSI': '35-80'}"
MeanReverterV2_T1.0_SL20_TP30,MeanReverterV2_L30_T1.0_SL20_TP30,0.01,0.8007547499481367,4.1493622752699535,0.6386205307622986,0.0010579999999999,0.0016566958765592,0.4333333333333333,90,1.1132265279695208,2.667205128205135,-1.83217647058824,0.117555555555556,10.67000000000006,10.58000000000006,0.09,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.0, 'SL': 20, 'TP': 30}"
MeanReverterV2_T1.0_SL20_TP30_RSI20-65,MeanReverterV2_L30_T1.0_SL20_TP30_RSI20-65,0.01,-0.953701361802113,-10.178842921896944,-0.8098371118743772,-0.0176638000000004,0.021811546718472,0.3697068403908795,1228,0.8839750554054283,2.9642643171806173,-1.966943152454781,-0.1438420195439744,-175.41000000000025,-176.63800000000026,1.2280000000000002,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.0, 'SL': 20, 'TP': 30, 'RSI': '20-65'}"
MeanReverterV2_T1.0_SL20_TP30_RSI25-70,MeanReverterV2_L30_T1.0_SL20_TP30_RSI25-70,0.01,-0.5155194881108737,-2.3628569504623296,-0.3240471443303288,-0.0024233,0.0074782328509883,0.3777089783281733,323,0.9336828940562828,2.79654098360656,-1.8179651741293528,-0.0750247678018567,-23.90999999999965,-24.23299999999965,0.323,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.0, 'SL': 20, 'TP': 30, 'RSI': '25-70'}"
MeanReverterV2_T1.0_SL20_TP30_RSI30-75,MeanReverterV2_L30_T1.0_SL20_TP30_RSI30-75,0.01,0.2329379150357101,0.8745528842481345,0.3153023440214101,0.0010695999999999,0.0033922995508316,0.4135802469135802,324,1.0323513399068391,2.5471343283582093,-1.7401052631578993,0.0330123456790099,11.019999999999248,10.695999999999248,0.324,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.0, 'SL': 20, 'TP': 30, 'RSI': '30-75'}"
MeanReverterV2_T1.0_SL20_TP30_RSI35-80,MeanReverterV2_L30_T1.0_SL20_TP30_RSI35-80,0.01,0.7083008600022479,5.4241408833918,3.204316356649432,0.0132832999999995,0.0041454396262824,0.4229828850855746,1227,1.0966544617363794,2.903932562620425,-1.9411129943502832,0.1082583537082315,134.06000000000006,132.83300000000006,1.2270000000000003,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.0, 'SL': 20, 'TP': 30, 'RSI': '35-80'}"
MeanReverterV2_T1.0_SL20_TP40,MeanReverterV2_L30_T1.0_SL20_TP40,0.01,1.2650257080225469,7.938934183550735,1.1835249613019745,0.0019579999999999,0.0016543799784721,0.3888888888888889,90,1.193010991177485,3.4578571428571507,-1.84445454545455,0.2175555555555557,19.67000000000006,19.58000000000006,0.09,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.0, 'SL': 20, 'TP': 40}"
MeanReverterV2_T1.0_SL20_TP40_RSI20-65,MeanReverterV2_L20_T1.0_SL20_TP40_RSI20-65,0.01,-1.0426320651779422,-2.3458775639464373,-0.8924603535790311,-0.0250458000000004,0.0280637676503604,0.3974231912784935,2018,0.8387331897034633,1.6241995012468795,-1.2771924342105248,-0.124111992071358,-248.4400000000008,-250.4580000000008,2.0180000000000007,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 1.0, 'SL': 20, 'TP': 40, 'RSI': '20-65'}"
MeanReverterV2_T1.0_SL20_TP40_RSI25-70,MeanReverterV2_L30_T1.0_SL20_TP40_RSI25-70,0.01,-0.612696292559113,-3.136980649892185,-0.3504666249999859,-0.0030349999999998,0.0086598830915781,0.3166666666666666,300,0.9183030727196884,3.591000000000008,-1.8121707317073177,-0.1011666666666646,-30.04999999999944,-30.34999999999944,0.3,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.0, 'SL': 20, 'TP': 40, 'RSI': '25-70'}"
MeanReverterV2_T1.0_SL20_TP40_RSI30-75,MeanReverterV2_L30_T1.0_SL20_TP40_RSI30-75,0.01,-0.0817386365033799,-0.3508633097747233,-0.1055178223972153,-0.0004015999999999,0.0038059921146606,0.3529411764705882,306,0.9883694663739716,3.160018518518522,-1.7439292929292969,-0.0131241830065371,-3.710000000000537,-4.016000000000537,0.306,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.0, 'SL': 20, 'TP': 40, 'RSI': '30-75'}"
MeanReverterV2_T1.0_SL20_TP40_RSI35-80,MeanReverterV2_L30_T1.0_SL20_TP40_RSI35-80,0.01,0.6401788242267766,5.092586443995936,2.019915721374167,0.0103759999999998,0.0051368479834103,0.3565217391304348,920,1.0909774818457136,3.7934817073170737,-1.926523648648649,0.112782608695652,104.6799999999998,103.7599999999998,0.9200000000000004,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.0, 'SL': 20, 'TP': 40, 'RSI': '35-80'}"
MeanReverterV2_T1.0_SL20_TP50,MeanReverterV2_L30_T1.0_SL20_TP50,0.01,0.4132891793275955,3.1463649292825364,0.2137240666883109,0.0006890999999999,0.0032242508327568,0.3370786516853932,89,1.0621937021092245,3.923000000000005,-1.877949152542376,0.077426966292134,6.979999999999983,6.890999999999982,0.089,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.0, 'SL': 20, 'TP': 50}"
MeanReverterV2_T1.0_SL20_TP50_RSI20-65,MeanReverterV2_L20_T1.0_SL20_TP50_RSI20-65,0.01,-1.029448606663382,-2.396839550126502,-0.88321065151966,-0.0240302000000003,0.0272077787543138,0.38788522848034,1882,0.8326496843143286,1.6378356164383532,-1.246460069444443,-0.1276843783209355,-238.4200000000004,-240.3020000000004,1.8820000000000008,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 1.0, 'SL': 20, 'TP': 50, 'RSI': '20-65'}"
MeanReverterV2_T1.0_SL20_TP50_RSI25-70,MeanReverterV2_L30_T1.0_SL20_TP50_RSI25-70,0.01,-0.0106504289587615,-0.0615275243375126,-0.0091549393635915,-5.679999999993015e-05,0.0062043010602363,0.2986111111111111,288,0.998451649483976,4.259000000000009,-1.8160495049504952,-0.0019722222222195,-0.2799999999993758,-0.5679999999993759,0.288,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.0, 'SL': 20, 'TP': 50, 'RSI': '25-70'}"
MeanReverterV2_T1.0_SL20_TP50_RSI30-75,MeanReverterV2_L30_T1.0_SL20_TP50_RSI30-75,0.01,-0.2148629091265185,-1.027460748097946,-0.2825513929003479,-0.0011144,0.0039440612504538,0.3163265306122449,294,0.968395767573898,3.671688172043016,-1.754283582089556,-0.0379047619047629,-10.850000000000326,-11.144000000000329,0.294,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.0, 'SL': 20, 'TP': 50, 'RSI': '30-75'}"
MeanReverterV2_T1.0_SL20_TP50_RSI35-80,MeanReverterV2_L30_T1.0_SL20_TP50_RSI35-80,0.01,0.7845337733278743,6.365395866550784,2.5059617154900606,0.0116268999999998,0.004639695781516,0.3142476697736351,751,1.1181337411033156,4.663067796610172,-1.911097087378642,0.1548189081225033,117.01999999999984,116.26899999999983,0.7510000000000002,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.0, 'SL': 20, 'TP': 50, 'RSI': '35-80'}"
MeanReverterV2_T1.0_SL30_TP50,MeanReverterV2_L30_T1.0_SL30_TP50,0.01,0.3890358814307429,1.7258748090400884,0.3154409569721197,0.0007742,0.0024543420341843,0.4090909090909091,88,1.0553229194952185,4.102333333333338,-2.691192307692313,0.0879772727272714,7.829999999999886,7.741999999999886,0.088,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.0, 'SL': 30, 'TP': 50}"
MeanReverterV2_T1.0_SL30_TP50_RSI20-65,MeanReverterV2_L20_T1.0_SL30_TP50_RSI20-65,0.01,-1.1459098515291453,-1.935531442236336,-0.8852540818449828,-0.0247713999999999,0.0279822488345642,0.428030303030303,1584,0.8095995744864024,1.553542772861357,-1.4359999999999982,-0.1563851010101,-246.1299999999985,-247.7139999999985,1.5840000000000003,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 1.0, 'SL': 30, 'TP': 50, 'RSI': '20-65'}"
MeanReverterV2_T1.0_SL30_TP50_RSI25-70,MeanReverterV2_L20_T1.0_SL30_TP50_RSI25-70,0.01,-0.6336537404535599,-0.7230934131024234,-0.9648770355854516,-0.0461674999999993,0.0478480659164892,0.5355142941349837,16965,0.8699287203471019,0.3398706659328561,-0.4504314720812174,-0.0272133804892423,-444.709999999996,-461.674999999996,16.965000000000003,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 1.0, 'SL': 30, 'TP': 50, 'RSI': '25-70'}"
MeanReverterV2_T1.0_SL30_TP50_RSI30-75,MeanReverterV2_L30_T1.0_SL30_TP50_RSI30-75,0.1,-0.0696288492301315,-0.2178604228919867,-0.0793700474613374,-0.0038300000000006,0.0482549793341917,0.3884615384615384,260,0.9900779515503504,37.83950495049508,-24.27729559748435,-0.1473076923077254,-35.700000000006014,-38.300000000006015,2.600000000000001,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.0, 'SL': 30, 'TP': 50, 'RSI': '30-75'}"
MeanReverterV2_T1.0_SL30_TP50_RSI35-80,MeanReverterV2_L30_T1.0_SL30_TP50_RSI35-80,0.1,1.025423865848245,5.082210836773363,3.09690905163342,0.1247150000000003,0.0402707983736949,0.4097087378640777,515,1.148009646172506,45.84497630331753,-27.71756578947368,2.421650485436896,1252.2999999999995,1247.1499999999996,5.150000000000002,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.0, 'SL': 30, 'TP': 50, 'RSI': '35-80'}"
MeanReverterV2_T1.2_SL10_TP20,MeanReverterV2_L20_T1.2_SL10_TP20,0.01,-0.5469331286271274,-1.0021547773937185,-0.8835673445810648,-0.0254785000000027,0.0288359457332401,0.4941404358353511,10325,0.9130679703144382,0.5245135241081924,-0.561143595634696,-0.0246765133171931,-244.4600000000196,-254.78500000001964,10.325000000000005,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 1.2, 'SL': 10, 'TP': 20}"
MeanReverterV2_T1.2_SL10_TP20_RSI20-65,MeanReverterV2_L30_T1.2_SL10_TP20_RSI20-65,0.01,-0.5142550488037472,-20.49549610316709,-0.7687087824012521,-0.014972300000001,0.0194772068991216,0.3190461817084213,3313,0.9335537807726996,1.9901352885525077,-0.9988014184397164,-0.0451925747057047,-146.41000000000005,-149.723,3.313000000000001,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.2, 'SL': 10, 'TP': 20, 'RSI': '20-65'}"
MeanReverterV2_T1.2_SL10_TP20_RSI25-70,MeanReverterV2_L20_T1.2_SL10_TP20_RSI25-70,0.01,-0.6080690042011636,-0.9608299635410238,-0.9496648306693856,-0.0448055999999956,0.0471804351946083,0.5172772689425479,19216,0.8945417091899193,0.3823541247484914,-0.4580267356619231,-0.0233168193172353,-428.83999999999537,-448.0559999999954,19.216,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 1.2, 'SL': 10, 'TP': 20, 'RSI': '25-70'}"
MeanReverterV2_T1.2_SL10_TP20_RSI30-75,MeanReverterV2_L20_T1.2_SL10_TP20_RSI30-75,0.01,-0.2930351164736141,-0.4687855195204861,-0.9305547532032784,-0.0219807000000011,0.0236210711130498,0.5258046184842693,19357,0.9476072307346508,0.3906034584397709,-0.4570616624904658,-0.0113554269773207,-200.44999999999936,-219.80699999999936,19.357000000000003,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 1.2, 'SL': 10, 'TP': 20, 'RSI': '30-75'}"
MeanReverterV2_T1.2_SL10_TP20_RSI35-80,MeanReverterV2_L30_T1.2_SL10_TP20_RSI35-80,0.01,0.3053363588864317,5.643595701430024,1.87871684544929,0.0088837999999992,0.0047286529747779,0.3439607602697731,3262,1.0417825228106483,1.974187165775401,-0.9935514018691586,0.0272342121397918,92.10000000000034,88.83800000000033,3.2620000000000013,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.2, 'SL': 10, 'TP': 20, 'RSI': '35-80'}"
MeanReverterV2_T1.2_SL10_TP30,MeanReverterV2_L30_T1.2_SL10_TP30,0.01,-0.1251025073304394,-1.2676194072475298,-0.0719002018843114,-0.0001136,0.0015799677472787,0.2558139534883721,86,0.9816430741387118,2.76127272727273,-0.9669375000000004,-0.0132093023255809,-1.0499999999999936,-1.1359999999999937,0.086,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.2, 'SL': 10, 'TP': 30}"
MeanReverterV2_T1.2_SL10_TP30_RSI20-65,MeanReverterV2_L30_T1.2_SL10_TP30_RSI20-65,0.01,-0.6267094010457523,-27.07932447632324,-0.797827649219993,-0.0157790000000008,0.0197774544607815,0.2350210970464135,2370,0.9128161237404364,2.966001795332136,-0.9982642029784884,-0.06657805907173,-155.4200000000003,-157.7900000000003,2.37,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.2, 'SL': 10, 'TP': 30, 'RSI': '20-65'}"
MeanReverterV2_T1.2_SL10_TP30_RSI25-70,MeanReverterV2_L20_T1.2_SL10_TP30_RSI25-70,0.01,-0.5972316590893417,-0.9621642585887962,-0.939221116293033,-0.0433670999999963,0.0461734720905338,0.5178676352758934,18721,0.8929510316340131,0.3731279009798869,-0.4488307112785284,-0.0231649484536078,-414.9499999999944,-433.6709999999944,18.721000000000004,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 1.2, 'SL': 10, 'TP': 30, 'RSI': '25-70'}"
MeanReverterV2_T1.2_SL10_TP30_RSI30-75,MeanReverterV2_L20_T1.2_SL10_TP30_RSI30-75,0.01,-0.252819814989954,-0.4185779538653174,-0.9045294399301724,-0.0190396000000011,0.0210491766873513,0.5250317527519052,18896,0.9527341650540748,0.3868359036387448,-0.4488239554317536,-0.0100759949195597,-171.50000000000176,-190.39600000000175,18.896,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 1.2, 'SL': 10, 'TP': 30, 'RSI': '30-75'}"
MeanReverterV2_T1.2_SL10_TP30_RSI35-80,MeanReverterV2_L30_T1.2_SL10_TP30_RSI35-80,0.01,0.5690674453067623,12.619558054437292,2.981283872824066,0.0144439999999993,0.0048448925416542,0.27,2300,1.0866555597484808,2.91669726247987,-0.9927510422870752,0.0628,146.73999999999995,144.43999999999994,2.3000000000000003,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.2, 'SL': 10, 'TP': 30, 'RSI': '35-80'}"
MeanReverterV2_T1.2_SL10_TP40,MeanReverterV2_L30_T1.2_SL10_TP40,0.01,-0.2058707510453618,-2.4548752408067287,-0.1078792341687463,-0.0002136,0.0019799918088584,0.2093023255813953,86,0.967581350169986,3.5417777777777806,-0.9689411764705884,-0.0248372093023251,-2.0499999999999936,-2.135999999999993,0.086,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.2, 'SL': 10, 'TP': 40}"
MeanReverterV2_T1.2_SL10_TP40_RSI20-65,MeanReverterV2_L30_T1.2_SL10_TP40_RSI20-65,0.01,-0.592352932091136,-26.24971102187477,-0.7329378520226703,-0.0128662000000005,0.0175542850795521,0.1879910213243546,1782,0.9108672263761296,3.9248507462686577,-0.997572218382861,-0.0722008978675642,-126.88000000000032,-128.66200000000032,1.7820000000000007,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.2, 'SL': 10, 'TP': 40, 'RSI': '20-65'}"
MeanReverterV2_T1.2_SL10_TP40_RSI25-70,MeanReverterV2_L20_T1.2_SL10_TP40_RSI25-70,0.01,-0.5727914710243157,-0.9368689258008704,-0.932854658934934,-0.0418852999999968,0.0449001348696895,0.5180884803526313,18603,0.8953413033456327,0.3717816974476037,-0.4464121583937533,-0.0225153469870447,-400.24999999999466,-418.85299999999467,18.603,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 1.2, 'SL': 10, 'TP': 40, 'RSI': '25-70'}"
MeanReverterV2_T1.2_SL10_TP40_RSI30-75,MeanReverterV2_L20_T1.2_SL10_TP40_RSI30-75,0.01,-0.2455201770665997,-0.411623719333418,-0.9142295953828808,-0.0185015000000012,0.0202372577888957,0.5253803042433948,18735,0.9532768222329744,0.3835006603677729,-0.4453229869545647,-0.0098753669602348,-166.28000000000094,-185.01500000000092,18.735,MeanReverterV2,"{'V': 2, 'L': 20, 'T': 1.2, 'SL': 10, 'TP': 40, 'RSI': '30-75'}"
MeanReverterV2_T1.2_SL10_TP40_RSI35-80,MeanReverterV2_L30_T1.2_SL10_TP40_RSI35-80,0.01,0.5943319086962361,14.362577014303078,3.2618344240917674,0.0132042999999994,0.0040481208679609,0.2216465169833045,1737,1.098476938543554,3.8257012987012993,-0.9917544378698218,0.076017846862407,133.78000000000023,132.04300000000023,1.7370000000000003,MeanReverterV2,"{'V': 2, 'L': 30, 'T': 1.2, 'SL': 10, 'TP': 40, 'RSI': '35-80'}"
